903, 1926, 2709, 1816.490234
904, 1927, 2712, 1817.595337
905, 1928, 2715, 1818.699463
906, 1929, 2718, 1819.802490
907, 1930, 2721, 1820.904419
908, 1931, 2724, 1822.005371
909, 1932, 2727, 1823.105225
910, 1933, 2730, 1824.204102
911, 1934, 2733, 1825.302002
912, 1935, 2736, 1826.398926
913, 1936, 2739, 1827.494995
914, 1937, 2742, 1828.590088
915, 1938, 2745, 1829.684204
916, 1939, 2748, 1830.777344
917, 1940, 2751, 1831.869629
918, 1941, 2754, 1832.960938
919, 1942, 2757, 1834.051270
920, 1943, 2760, 1835.140747
921, 1944, 2763, 1836.229248
922, 1945, 2766, 1837.316895
923, 1946, 2769, 1838.403687
924, 1947, 2772, 1839.489624
925, 1948, 2775, 1840.574707
926, 1949, 2778, 1841.658936
927, 1950, 2781, 1842.742310
928, 1951, 2784, 1843.824951
929, 1952, 2787, 1844.906738
930, 1953, 2790, 1845.987671
931, 1954, 2793, 1847.067871
932, 1955, 2796, 1848.147095
933, 1956, 2799, 1849.225586
934, 1957, 2802, 1850.303345
935, 1958, 2805, 1851.380249
936, 1959, 2808, 1852.456421
937, 1960, 2811, 1853.531860
938, 1961, 2814, 1854.606567
939, 1962, 2817, 1855.680542
940, 1963, 2820, 1856.753784
941, 1964, 2823, 1857.826294
942, 1965, 2826, 1858.898071
943, 1966, 2829, 1859.969116
944, 1967, 2832, 1861.039307
945, 1968, 2835, 1862.108887
946, 1969, 2838, 1863.177734
947, 1970, 2841, 1864.245972
948, 1971, 2844, 1865.313477
949, 1972, 2847, 1866.380371
950, 1973, 2850, 1867.446533
951, 1974, 2853, 1868.512085
952, 1975, 2856, 1869.577026
953, 1976, 2859, 1870.641235
954, 1977, 2862, 1871.704834
955, 1978, 2865, 1872.767822
956, 1979, 2868, 1873.830200
957, 1980, 2871, 1874.891846
958, 1981, 2874, 1875.952881
959, 1982, 2877, 1877.013306
960, 1983, 2880, 1878.073120
961, 1984, 2883, 1879.132324
962, 1985, 2886, 1880.191040
963, 1986, 2889, 1881.249146
964, 1987, 2892, 1882.306641
965, 1988, 2895, 1883.363647
966, 1989, 2898, 1884.420044
967, 1990, 2901, 1885.475830
968, 1991, 2904, 1886.531128
969, 1992, 2907, 1887.585815
970, 1993, 2910, 1888.639893
971, 1994, 2913, 1889.693481
972, 1995, 2916, 1890.746460
973, 1996, 2919, 1891.798950
974, 1997, 2922, 1892.850952
975, 1998, 2925, 1893.902466
976, 1999, 2928, 1894.953491
977, 2000, 2931, 1896.004028
978, 2001, 2934, 1897.053955
979, 2002, 2937, 1898.103394
980, 2003, 2940, 1899.152466
981, 2004, 2943, 1900.201050
982, 2005, 2946, 1901.249023
983, 2006, 2949, 1902.296509
984, 2007, 2952, 1903.343506
985, 2008, 2955, 1904.390015
986, 2009, 2958, 1905.436157
987, 2010, 2961, 1906.481812
988, 2011, 2964, 1907.526978
989, 2012, 2967, 1908.571777
990, 2013, 2970, 1909.616089
991, 2014, 2973, 1910.659912
992, 2015, 2976, 1911.703369
993, 2016, 2979, 1912.746338
994, 2017, 2982, 1913.788818
995, 2018, 2985, 1914.830933
996, 2019, 2988, 1915.872559
997, 2020, 2991, 1916.913818
998, 2021, 2994, 1917.954712
999, 2022, 2997, 1918.995117
